dataset,index,span_index,gold_tokens,answer_tokens,answer,snippet,positive_gold_mass,negative_gold_mass,DT_recall,FT_recall,DT_sentence_positive_recall,DT_sentence_absolute_recall,FT_sentence_positive_recall,shuffled_DT_sentence_recall,DT_scope_recall,DT_scope_sentence_recall,FT_scope_recall,FT_scope_sentence_recall
niah_mv_v8,51,3,19,7,3679315,One of the special magic numbers for harsh-reward is: 3679315.,46.34836196899414,0.0,1.0,0.42105263157894735,0.9473684210526315,0.9473684210526315,0.0,0.0,1.0,0.9473684210526315,0.42105263157894735,0.0
niah_mv_v8,51,4,19,7,6493461,One of the special magic numbers for harsh-reward is: 6493461.,30.800888061523438,0.0,0.7368421052631579,0.47368421052631576,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.7368421052631579,0.9473684210526315,0.47368421052631576,0.9473684210526315
niah_mv_v8,51,5,19,7,6246485,One of the special magic numbers for harsh-reward is: 6246485.,9.087827682495117,0.0,0.15789473684210525,0.3684210526315789,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.3684210526315789,0.0
niah_mv_v8,51,6,19,7,4184887,One of the special magic numbers for harsh-reward is: 4184887.,16.099109649658203,0.0,0.42105263157894735,0.3684210526315789,0.10526315789473684,0.10526315789473684,0.9473684210526315,0.0,0.42105263157894735,0.10526315789473684,0.3684210526315789,0.9473684210526315
niah_mv_v8,51,7,19,7,3673322,One of the special magic numbers for harsh-reward is: 3673322.,17.12806510925293,0.0,0.3684210526315789,0.631578947368421,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.3684210526315789,0.9473684210526315,0.631578947368421,0.9473684210526315
niah_mv_v8,52,0,20,7,7136730,One of the special magic numbers for wry-evening is: 7136730.,10.176222801208496,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mv_v8,52,1,20,7,7765480,One of the special magic numbers for wry-evening is: 7765480.,13.477590560913086,0.5818601250648499,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,52,2,20,7,7139410,One of the special magic numbers for wry-evening is: 7139410.,11.478754997253418,0.07945188879966736,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,52,3,20,7,1759041,One of the special magic numbers for wry-evening is: 1759041.,55.773189544677734,0.0,0.4,0.1,1.0,1.0,0.0,0.0,0.4,1.0,0.1,0.0
niah_mv_v8,52,4,20,7,7720644,One of the special magic numbers for wry-evening is: 7720644.,40.06306076049805,0.0,0.3,0.25,0.0,0.0,0.7,0.0,0.3,0.0,0.25,0.7
niah_mv_v8,52,5,20,7,1858283,One of the special magic numbers for wry-evening is: 1858283.,9.546144485473633,0.10449744760990143,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mv_v8,52,6,20,7,4265774,One of the special magic numbers for wry-evening is: 4265774.,21.953996658325195,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,52,7,20,7,7082139,One of the special magic numbers for wry-evening is: 7082139.,12.221420288085938,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
niah_mv_v8,53,0,20,7,9648751,One of the special magic numbers for stingy-hostess is: 9648751.,10.29863452911377,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,53,1,20,7,3345135,One of the special magic numbers for stingy-hostess is: 3345135.,8.768580436706543,0.016600891947746277,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mv_v8,53,2,20,7,6502353,One of the special magic numbers for stingy-hostess is: 6502353.,11.654459953308105,0.0,0.05,0.1,0.0,0.0,0.0,0.05,0.05,0.0,0.1,0.0
niah_mv_v8,53,3,20,7,6344047,One of the special magic numbers for stingy-hostess is: 6344047.,61.71073913574219,0.0,0.6,0.2,1.0,1.0,0.0,1.0,0.6,1.0,0.2,0.0
niah_mv_v8,53,4,20,7,3726331,One of the special magic numbers for stingy-hostess is: 3726331.,36.758140563964844,0.0,0.25,0.2,0.05,0.05,0.65,0.0,0.25,0.05,0.2,0.65
niah_mv_v8,53,5,20,7,7592683,One of the special magic numbers for stingy-hostess is: 7592683.,8.273423194885254,0.1067277118563652,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,53,6,20,7,6020319,One of the special magic numbers for stingy-hostess is: 6020319.,14.048341751098633,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
niah_mv_v8,53,7,20,7,6643410,One of the special magic numbers for stingy-hostess is: 6643410.,10.92279052734375,0.0,0.0,0.05,0.0,0.0,0.0,0.55,0.0,0.0,0.05,0.0
niah_mv_v8,54,0,19,7,1317716,One of the special magic numbers for embarrassed-spree is: 1317716.,8.990348815917969,0.09134381264448166,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
niah_mv_v8,54,1,19,7,8399399,One of the special magic numbers for embarrassed-spree is: 8399399.,11.295879364013672,0.1651659607887268,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mv_v8,54,2,19,7,6262886,One of the special magic numbers for embarrassed-spree is: 6262886.,13.613731384277344,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mv_v8,54,3,19,7,8025967,One of the special magic numbers for embarrassed-spree is: 8025967.,61.01536560058594,0.0,0.5263157894736842,0.10526315789473684,1.0,1.0,0.0,0.0,0.5263157894736842,1.0,0.10526315789473684,0.0
niah_mv_v8,54,4,19,7,3540594,One of the special magic numbers for embarrassed-spree is: 3540594.,36.2411994934082,0.0,0.2631578947368421,0.21052631578947367,0.0,0.0,0.7368421052631579,0.0,0.2631578947368421,0.0,0.21052631578947367,0.7368421052631579
niah_mv_v8,54,5,19,7,7928320,One of the special magic numbers for embarrassed-spree is: 7928320.,8.483198165893555,0.07212090492248535,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0
niah_mv_v8,54,6,19,7,4420734,One of the special magic numbers for embarrassed-spree is: 4420734.,12.670564651489258,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0
niah_mv_v8,54,7,19,7,7884990,One of the special magic numbers for embarrassed-spree is: 7884990.,14.913805961608887,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mv_v8,55,0,19,7,3905518,One of the special magic numbers for hurried-steam is: 3905518.,13.0624418258667,0.00025994706084020436,0.47368421052631576,0.47368421052631576,0.0,0.0,0.9473684210526315,0.0,0.47368421052631576,0.0,0.47368421052631576,0.9473684210526315
niah_mv_v8,55,1,19,7,8711874,One of the special magic numbers for hurried-steam is: 8711874.,7.192609786987305,0.4507305324077606,0.21052631578947367,0.3157894736842105,0.0,0.0,0.0,0.8947368421052632,0.21052631578947367,0.0,0.3157894736842105,0.0
niah_mv_v8,55,2,19,7,9944387,One of the special magic numbers for hurried-steam is: 9944387.,10.64626407623291,0.05465841293334961,0.3157894736842105,0.3684210526315789,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.3684210526315789,0.0
niah_mv_v8,55,3,19,7,6743294,One of the special magic numbers for hurried-steam is: 6743294.,42.740264892578125,0.0,0.9473684210526315,0.42105263157894735,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.9473684210526315,0.9473684210526315,0.42105263157894735,0.9473684210526315
niah_mv_v8,55,4,19,7,6943949,One of the special magic numbers for hurried-steam is: 6943949.,30.87551498413086,0.0,0.7894736842105263,0.6842105263157895,1.0,1.0,0.0,1.0,0.7894736842105263,1.0,0.6842105263157895,0.0
niah_mv_v8,55,5,19,7,5435261,One of the special magic numbers for hurried-steam is: 5435261.,8.505192756652832,0.005844473838806152,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0
niah_mv_v8,55,6,19,7,9123194,One of the special magic numbers for hurried-steam is: 9123194.,16.362974166870117,0.04960021376609802,0.42105263157894735,0.2631578947368421,0.0,0.0,0.9473684210526315,0.0,0.42105263157894735,0.0,0.2631578947368421,0.9473684210526315
niah_mv_v8,55,7,19,7,4225657,One of the special magic numbers for hurried-steam is: 4225657.,17.392168045043945,0.0,0.42105263157894735,0.15789473684210525,0.9473684210526315,0.3684210526315789,0.0,0.0,0.42105263157894735,0.9473684210526315,0.15789473684210525,0.0
niah_mv_v8,56,0,19,7,9049765,One of the special magic numbers for hypnotic-tool is: 9049765.,6.953238010406494,0.134855717420578,0.15789473684210525,0.3684210526315789,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.3684210526315789,0.0
niah_mv_v8,56,1,19,7,6851946,One of the special magic numbers for hypnotic-tool is: 6851946.,7.138659954071045,0.3463110029697418,0.21052631578947367,0.3684210526315789,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.3684210526315789,0.0
niah_mv_v8,56,2,19,7,5587856,One of the special magic numbers for hypnotic-tool is: 5587856.,9.360915184020996,0.030333491042256355,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0
niah_mv_v8,56,3,19,7,5828304,One of the special magic numbers for hypnotic-tool is: 5828304.,49.42725372314453,0.0,1.0,0.5263157894736842,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,1.0,0.9473684210526315,0.5263157894736842,0.9473684210526315
niah_mv_v8,56,4,19,7,3044708,One of the special magic numbers for hypnotic-tool is: 3044708.,30.933496475219727,0.0,0.7894736842105263,0.47368421052631576,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.7894736842105263,0.9473684210526315,0.47368421052631576,0.9473684210526315
niah_mv_v8,56,5,19,7,7370211,One of the special magic numbers for hypnotic-tool is: 7370211.,9.810037612915039,0.0047639342956244946,0.2631578947368421,0.2631578947368421,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0
niah_mv_v8,56,6,19,7,7619156,One of the special magic numbers for hypnotic-tool is: 7619156.,15.155567169189453,0.0,0.3684210526315789,0.47368421052631576,0.9473684210526315,0.42105263157894735,0.9473684210526315,0.0,0.3684210526315789,0.9473684210526315,0.47368421052631576,0.9473684210526315
niah_mv_v8,56,7,19,7,6790398,One of the special magic numbers for hypnotic-tool is: 6790398.,13.18530559539795,0.0,0.3684210526315789,0.42105263157894735,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.42105263157894735,0.0
niah_mv_v8,57,0,21,7,3306314,One of the special magic numbers for utopian-banquette is: 3306314.,7.482476234436035,0.0096446443349123,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
niah_mv_v8,57,1,21,7,1086930,One of the special magic numbers for utopian-banquette is: 1086930.,13.461294174194336,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mv_v8,57,2,21,7,3649811,One of the special magic numbers for utopian-banquette is: 3649811.,10.429696083068848,0.21049511432647705,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mv_v8,57,3,21,7,7826774,One of the special magic numbers for utopian-banquette is: 7826774.,54.962772369384766,0.0,0.42857142857142855,0.14285714285714285,1.0,1.0,0.0,0.0,0.42857142857142855,1.0,0.14285714285714285,0.0
niah_mv_v8,57,4,21,7,8980915,One of the special magic numbers for utopian-banquette is: 8980915.,33.35655975341797,0.0,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0
niah_mv_v8,57,5,21,7,9010256,One of the special magic numbers for utopian-banquette is: 9010256.,9.610001564025879,0.04054521024227142,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mv_v8,57,6,21,7,4346315,One of the special magic numbers for utopian-banquette is: 4346315.,12.68073844909668,0.02944706380367279,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0
niah_mv_v8,57,7,21,7,5819172,One of the special magic numbers for utopian-banquette is: 5819172.,21.250545501708984,0.0,0.047619047619047616,0.19047619047619047,0.0,0.0,0.6666666666666666,0.0,0.047619047619047616,0.0,0.19047619047619047,0.6666666666666666
niah_mv_v8,58,0,19,7,8852085,One of the special magic numbers for quack-duration is: 8852085.,5.701354026794434,0.7929478883743286,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
niah_mv_v8,58,1,19,7,5577446,One of the special magic numbers for quack-duration is: 5577446.,9.692673683166504,0.09630026668310165,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mv_v8,58,2,19,7,4234838,One of the special magic numbers for quack-duration is: 4234838.,10.01027774810791,0.002926240209490061,0.05263157894736842,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0
niah_mv_v8,58,3,19,7,2889899,One of the special magic numbers for quack-duration is: 2889899.,57.12343215942383,0.0,0.631578947368421,0.2631578947368421,1.0,1.0,0.0,0.0,0.631578947368421,1.0,0.2631578947368421,0.0
niah_mv_v8,58,4,19,7,6547958,One of the special magic numbers for quack-duration is: 6547958.,34.761470794677734,0.0,0.3157894736842105,0.21052631578947367,0.05263157894736842,0.05263157894736842,0.7368421052631579,0.0,0.3157894736842105,0.05263157894736842,0.21052631578947367,0.7368421052631579
niah_mv_v8,58,5,19,7,3726201,One of the special magic numbers for quack-duration is: 3726201.,9.042101860046387,0.029629526659846306,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
niah_mv_v8,58,6,19,7,8699307,One of the special magic numbers for quack-duration is: 8699307.,11.808627128601074,0.28987082839012146,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mv_v8,58,7,19,7,5316188,One of the special magic numbers for quack-duration is: 5316188.,15.44765567779541,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0
niah_mv_v8,59,0,19,7,7724865,One of the special magic numbers for broken-crest is: 7724865.,7.818828582763672,0.0,0.15789473684210525,0.15789473684210525,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.15789473684210525,0.0
niah_mv_v8,59,1,19,7,2600296,One of the special magic numbers for broken-crest is: 2600296.,5.235608100891113,0.06443114578723907,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.21052631578947367,0.0
niah_mv_v8,59,2,19,7,4100114,One of the special magic numbers for broken-crest is: 4100114.,8.684959411621094,0.0,0.15789473684210525,0.3157894736842105,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.3157894736842105,0.0
niah_mv_v8,59,3,19,7,3359075,One of the special magic numbers for broken-crest is: 3359075.,48.08824157714844,0.0,0.9473684210526315,0.47368421052631576,1.0,1.0,0.9473684210526315,0.0,0.9473684210526315,1.0,0.47368421052631576,0.9473684210526315
niah_mv_v8,59,4,19,7,9010350,One of the special magic numbers for broken-crest is: 9010350.,29.85772132873535,0.0,0.8421052631578947,0.631578947368421,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.5263157894736842,0.8421052631578947,0.9473684210526315,0.631578947368421,0.9473684210526315
niah_mv_v8,59,5,19,7,6429135,One of the special magic numbers for broken-crest is: 6429135.,10.19172477722168,0.0,0.2631578947368421,0.3684210526315789,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.3684210526315789,0.0
niah_mv_v8,59,6,19,7,5161539,One of the special magic numbers for broken-crest is: 5161539.,14.979612350463867,0.0,0.42105263157894735,0.3684210526315789,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.42105263157894735,0.9473684210526315,0.3684210526315789,0.9473684210526315
niah_mv_v8,59,7,19,7,1114590,One of the special magic numbers for broken-crest is: 1114590.,8.517524719238281,0.019437050446867943,0.3157894736842105,0.3157894736842105,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.3157894736842105,0.0
niah_mv_v8,60,0,20,7,8633275,One of the special magic numbers for deranged-formamide is: 8633275.,10.780704498291016,0.2656058669090271,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,60,1,20,7,7268384,One of the special magic numbers for deranged-formamide is: 7268384.,4.396251678466797,0.4218400716781616,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mv_v8,60,2,20,7,7976731,One of the special magic numbers for deranged-formamide is: 7976731.,13.352968215942383,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,60,3,20,7,8899184,One of the special magic numbers for deranged-formamide is: 8899184.,51.35956954956055,0.17647475004196167,0.7,0.15,1.0,1.0,0.0,0.0,0.7,1.0,0.15,0.0
niah_mv_v8,60,4,20,7,4664338,One of the special magic numbers for deranged-formamide is: 4664338.,31.085140228271484,0.0,0.3,0.1,0.1,0.1,0.0,0.0,0.3,0.1,0.1,0.0
niah_mv_v8,60,5,20,7,5151780,One of the special magic numbers for deranged-formamide is: 5151780.,8.593832015991211,0.1807781606912613,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,60,6,20,7,2373555,One of the special magic numbers for deranged-formamide is: 2373555.,23.35665512084961,0.0,0.1,0.15,0.0,0.0,0.0,0.95,0.1,0.0,0.15,0.0
niah_mv_v8,60,7,20,7,9816538,One of the special magic numbers for deranged-formamide is: 9816538.,12.553553581237793,0.26167020201683044,0.05,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0
niah_mv_v8,61,0,21,7,6170227,One of the special magic numbers for unequaled-perp is: 6170227.,10.03010082244873,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.047619047619047616,0.0
niah_mv_v8,61,1,21,7,1365247,One of the special magic numbers for unequaled-perp is: 1365247.,9.736750602722168,0.3685884177684784,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.0
niah_mv_v8,61,2,21,7,7642917,One of the special magic numbers for unequaled-perp is: 7642917.,11.329181671142578,0.018185365945100784,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.09523809523809523,0.0
niah_mv_v8,61,3,21,7,5269083,One of the special magic numbers for unequaled-perp is: 5269083.,61.340023040771484,0.0,0.47619047619047616,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.0,0.0,0.47619047619047616,0.6666666666666666,0.14285714285714285,0.0
niah_mv_v8,61,4,21,7,1050591,One of the special magic numbers for unequaled-perp is: 1050591.,33.27792739868164,0.0,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.0,0.0,0.14285714285714285,0.047619047619047616,0.09523809523809523,0.0
niah_mv_v8,61,5,21,7,4655777,One of the special magic numbers for unequaled-perp is: 4655777.,13.067813873291016,0.17326265573501587,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mv_v8,61,6,21,7,2225232,One of the special magic numbers for unequaled-perp is: 2225232.,15.238593101501465,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0
niah_mv_v8,61,7,21,7,1759836,One of the special magic numbers for unequaled-perp is: 1759836.,24.116479873657227,0.0,0.047619047619047616,0.23809523809523808,0.0,0.0,0.6190476190476191,0.0,0.047619047619047616,0.0,0.23809523809523808,0.6190476190476191
niah_mv_v8,62,0,20,7,1381435,One of the special magic numbers for abashed-earthquake is: 1381435.,9.796220779418945,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mv_v8,62,1,20,7,6005700,One of the special magic numbers for abashed-earthquake is: 6005700.,8.479321479797363,0.17812024056911469,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mv_v8,62,2,20,7,8767916,One of the special magic numbers for abashed-earthquake is: 8767916.,14.422606468200684,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,62,3,20,7,8115687,One of the special magic numbers for abashed-earthquake is: 8115687.,62.74702835083008,0.0,0.8,0.25,1.0,1.0,0.0,1.0,0.8,1.0,0.25,0.0
niah_mv_v8,62,4,20,7,9924365,One of the special magic numbers for abashed-earthquake is: 9924365.,42.39519500732422,0.0,0.35,0.2,0.05,0.05,0.0,0.0,0.35,0.05,0.2,0.0
niah_mv_v8,62,5,20,7,7363203,One of the special magic numbers for abashed-earthquake is: 7363203.,8.08726692199707,0.058897245675325394,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0
niah_mv_v8,62,6,20,7,4853123,One of the special magic numbers for abashed-earthquake is: 4853123.,15.10145092010498,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,62,7,20,7,5152562,One of the special magic numbers for abashed-earthquake is: 5152562.,14.4867582321167,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0
niah_mv_v8,63,0,19,7,4457475,One of the special magic numbers for fragile-lawyer is: 4457475.,7.029840469360352,0.08086732029914856,0.2631578947368421,0.21052631578947367,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.21052631578947367,0.0
niah_mv_v8,63,1,19,7,2128954,One of the special magic numbers for fragile-lawyer is: 2128954.,7.598954200744629,0.1641729474067688,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.9473684210526315,0.15789473684210525,0.0,0.21052631578947367,0.0
niah_mv_v8,63,2,19,7,2692765,One of the special magic numbers for fragile-lawyer is: 2692765.,13.323823928833008,0.0,0.3157894736842105,0.5263157894736842,0.0,0.0,0.0,0.0,0.3157894736842105,0.0,0.5263157894736842,0.0
niah_mv_v8,63,3,19,7,1563316,One of the special magic numbers for fragile-lawyer is: 1563316.,48.09611892700195,0.0,1.0,0.5263157894736842,1.0,1.0,0.9473684210526315,0.0,1.0,1.0,0.5263157894736842,0.9473684210526315
niah_mv_v8,63,4,19,7,8490038,One of the special magic numbers for fragile-lawyer is: 8490038.,31.086511611938477,0.0,0.7368421052631579,0.5263157894736842,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.7368421052631579,0.9473684210526315,0.5263157894736842,0.9473684210526315
niah_mv_v8,63,5,19,7,1816653,One of the special magic numbers for fragile-lawyer is: 1816653.,7.3469343185424805,0.08124247193336487,0.21052631578947367,0.3684210526315789,0.0,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.3684210526315789,0.0
niah_mv_v8,63,6,19,7,5105957,One of the special magic numbers for fragile-lawyer is: 5105957.,20.20062255859375,0.0,0.47368421052631576,0.47368421052631576,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.47368421052631576,0.9473684210526315,0.47368421052631576,0.9473684210526315
niah_mv_v8,63,7,19,7,1742169,One of the special magic numbers for fragile-lawyer is: 1742169.,11.508367538452148,0.1702885627746582,0.3684210526315789,0.2631578947368421,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.2631578947368421,0.0
niah_mv_v8,64,0,19,7,7394713,One of the special magic numbers for therapeutic-declaration is: 7394713.,7.272513389587402,0.10339563339948654,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0
niah_mv_v8,64,1,19,7,9799030,One of the special magic numbers for therapeutic-declaration is: 9799030.,12.615518569946289,0.1710195541381836,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mv_v8,64,2,19,7,6347476,One of the special magic numbers for therapeutic-declaration is: 6347476.,13.790072441101074,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0
niah_mv_v8,64,3,19,7,7984768,One of the special magic numbers for therapeutic-declaration is: 7984768.,53.85749053955078,0.0,0.5789473684210527,0.3684210526315789,0.9473684210526315,0.9473684210526315,0.6842105263157895,0.0,0.5789473684210527,0.9473684210526315,0.3684210526315789,0.6842105263157895
niah_mv_v8,64,4,19,7,7849452,One of the special magic numbers for therapeutic-declaration is: 7849452.,31.00706672668457,0.0,0.15789473684210525,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.15789473684210525,0.05263157894736842,0.15789473684210525,0.05263157894736842
niah_mv_v8,64,5,19,7,3503456,One of the special magic numbers for therapeutic-declaration is: 3503456.,9.738371849060059,0.018058380112051964,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0
niah_mv_v8,64,6,19,7,6031294,One of the special magic numbers for therapeutic-declaration is: 6031294.,17.16363525390625,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.05263157894736842,0.0
niah_mv_v8,64,7,19,7,7315953,One of the special magic numbers for therapeutic-declaration is: 7315953.,12.095617294311523,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0
niah_mv_v8,65,0,19,7,7923579,One of the special magic numbers for shivering-content is: 7923579.,8.64009952545166,0.0,0.2631578947368421,0.42105263157894735,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.42105263157894735,0.0
niah_mv_v8,65,1,19,7,7987842,One of the special magic numbers for shivering-content is: 7987842.,5.132489204406738,0.11098184436559677,0.10526315789473684,0.3157894736842105,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.3157894736842105,0.0
niah_mv_v8,65,2,19,7,9891787,One of the special magic numbers for shivering-content is: 9891787.,9.794488906860352,0.0,0.21052631578947367,0.3157894736842105,0.0,0.0,0.0,0.05263157894736842,0.21052631578947367,0.0,0.3157894736842105,0.0
niah_mv_v8,65,3,19,7,3249703,One of the special magic numbers for shivering-content is: 3249703.,44.684532165527344,0.0,1.0,0.42105263157894735,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,1.0,0.9473684210526315,0.42105263157894735,0.9473684210526315
niah_mv_v8,65,4,19,7,7516590,One of the special magic numbers for shivering-content is: 7516590.,29.875953674316406,0.0,0.6842105263157895,0.3684210526315789,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.6842105263157895,0.9473684210526315,0.3684210526315789,0.9473684210526315
niah_mv_v8,65,5,19,7,5074489,One of the special magic numbers for shivering-content is: 5074489.,8.455428123474121,0.008395059034228325,0.21052631578947367,0.2631578947368421,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.2631578947368421,0.0
niah_mv_v8,65,6,19,7,5278117,One of the special magic numbers for shivering-content is: 5278117.,18.379308700561523,0.0,0.47368421052631576,0.5789473684210527,0.9473684210526315,0.9473684210526315,0.9473684210526315,0.0,0.47368421052631576,0.9473684210526315,0.5789473684210527,0.9473684210526315
niah_mv_v8,65,7,19,7,4411424,One of the special magic numbers for shivering-content is: 4411424.,11.570318222045898,0.0,0.2631578947368421,0.3684210526315789,0.0,0.0,0.0,0.0,0.2631578947368421,0.0,0.3684210526315789,0.0
